Issuance Date,Quantity Issued,Serial Number,Vintage1,Project Type,Product Type
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5437-16-2017-7029-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,1330,GS1-1-MW-GS5344-16-2016-7028-1-1330,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5344-16-2017-7027-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,1399,GS1-1-MW-GS5343-16-2016-7026-1-1399,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5343-16-2017-7025-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,1659,GS1-1-MW-GS5342-16-2016-7024-1-1659,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5342-16-2017-7023-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,2412,GS1-1-MW-GS5341-16-2016-7022-1-2412,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5341-16-2017-7021-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,4439,GS1-1-MW-GS5340-16-2016-7020-1-4439,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5340-16-2017-7019-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,4452,GS1-1-MW-GS5339-16-2016-7018-1-4452,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5339-16-2017-7017-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,3125,GS1-1-MW-GS5338-16-2016-7016-1-3125,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5338-16-2017-7015-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,3521,GS1-1-MW-GS5337-16-2016-7014-1-3521,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5337-16-2017-7013-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,3425,GS1-1-MW-GS5336-16-2016-7012-1-3425,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5336-16-2017-7011-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,4303,GS1-1-MW-GS5335-16-2016-7010-1-4303,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5335-16-2017-7009-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,4481,GS1-1-MW-GS5332-16-2016-7008-1-4481,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5332-16-2017-7007-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,4741,GS1-1-MW-GS5331-16-2016-7006-1-4741,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5331-16-2017-7005-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,4864,GS1-1-MW-GS5330-16-2016-7004-1-4864,2016,Energy Efficiency - Domestic,VER
2018-10-18T00:00:00Z,5000,GS1-1-MW-GS5330-16-2017-7003-1-5000,2017,Energy Efficiency - Domestic,VER
2018-10-17T00:00:00Z,2522,GS1-1-HN-GS3326-16-2018-7001-1-2522,2018,Energy Efficiency - Domestic,VER
2018-10-17T00:00:00Z,5938,GS1-1-HN-GS3326-16-2017-7000-1-5938,2017,Energy Efficiency - Domestic,VER
2018-10-15T00:00:00Z,29313,GS1-1-IN-GS6275-4-2017-6997-1-29313,2017,Biogas - Heat,VER
2018-10-15T00:00:00Z,11725,GS1-1-IN-GS6275-4-2018-6996-1-11725,2018,Biogas - Heat,VER
2018-10-11T00:00:00Z,40207,GS1-1-TW-GS1350-12-2017-6984-1-40207,2017,Wind,VER
2018-10-11T00:00:00Z,958,GS1-1-ZA-GS1006-16-2017-6983-1-958,2017,Energy Efficiency - Domestic,VER
2018-10-11T00:00:00Z,114,GS1-1-ZA-GS1006-16-2018-6982-1-114,2018,Energy Efficiency - Domestic,VER
2018-10-11T00:00:00Z,5000,GS1-1-GH-GS1294-16-2016-6981-1-5000,2016,Energy Efficiency - Domestic,VER
2018-10-11T00:00:00Z,4463,GS1-1-GH-GS1294-16-2017-6980-1-4463,2017,Energy Efficiency - Domestic,VER
2018-10-11T00:00:00Z,2280,GS1-1-TZ-GS2528-1-2015-6979-1-2280,2015,Solar Thermal - Electricity,VER
2018-10-11T00:00:00Z,3167,GS1-1-TZ-GS2528-1-2016-6978-1-3167,2016,Solar Thermal - Electricity,VER
2018-10-11T00:00:00Z,9151,GS1-1-IN-GS3024-16-2016-6977-1-9151,2016,Energy Efficiency - Domestic,VER
2018-10-11T00:00:00Z,849,GS1-1-IN-GS3024-16-2017-6976-1-849,2017,Energy Efficiency - Domestic,VER
2018-10-11T00:00:00Z,9151,GS1-1-IN-GS1296-16-2016-6975-1-9151,2016,Energy Efficiency - Domestic,VER
2018-10-11T00:00:00Z,849,GS1-1-IN-GS1296-16-2017-6974-1-849,2017,Energy Efficiency - Domestic,VER
2018-10-08T00:00:00Z,12816,GS1-1-CN-GS835-14-2016-6900-1-12816,2016,"Small, Low - Impact Hydro",VER
2018-10-08T00:00:00Z,12843,GS1-1-CN-GS835-14-2017-6899-1-12843,2017,"Small, Low - Impact Hydro",VER
2018-10-04T00:00:00Z,5182,GS1-1-MM-GS5662-16-2016-6898-1-5182,2016,Energy Efficiency - Domestic,VER
2018-10-04T00:00:00Z,2591,GS1-1-MM-GS5662-16-2017-6897-1-2591,2017,Energy Efficiency - Domestic,VER
2018-10-04T00:00:00Z,4217,GS1-1-MM-GS5661-16-2016-6896-1-4217,2016,Energy Efficiency - Domestic,VER
2018-10-04T00:00:00Z,5036,GS1-1-MM-GS5661-16-2017-6895-1-5036,2017,Energy Efficiency - Domestic,VER
2018-10-04T00:00:00Z,839,GS1-1-MM-GS5661-16-2018-6894-1-839,2018,Energy Efficiency - Domestic,VER
2018-10-04T00:00:00Z,1561,GS1-1-MM-GS5660-16-2016-6893-1-1561,2016,Energy Efficiency - Domestic,VER
2018-10-04T00:00:00Z,1695,GS1-1-MM-GS5660-16-2017-6892-1-1695,2017,Energy Efficiency - Domestic,VER
2018-10-04T00:00:00Z,141,GS1-1-MM-GS5660-16-2018-6891-1-141,2018,Energy Efficiency - Domestic,VER
2018-10-04T00:00:00Z,15697,GS1-1-TR-GS1178-12-2016-6890-1-15697,2016,Wind,VER
2018-10-04T00:00:00Z,30195,GS1-1-TR-GS1178-12-2017-6889-1-30195,2017,Wind,VER
2018-10-04T00:00:00Z,13900,GS1-1-TR-GS1178-12-2018-6888-1-13900,2018,Wind,VER
2018-10-03T00:00:00Z,81207,GS1-1-TR-GS352-12-2017-6884-1-81207,2017,Wind,VER
2018-10-03T00:00:00Z,30252,GS1-1-TR-GS352-12-2018-6883-1-30252,2018,Wind,VER
2018-10-02T00:00:00Z,4947,GS1-1-ET-GS6038-16-2017-6881-1-4947,2017,Energy Efficiency - Domestic,VER
2018-10-02T00:00:00Z,3944,GS1-1-ET-GS6038-16-2018-6880-1-3944,2018,Energy Efficiency - Domestic,VER
2018-10-02T00:00:00Z,4871,GS1-1-ET-GS6037-16-2017-6879-1-4871,2017,Energy Efficiency - Domestic,VER
2018-10-02T00:00:00Z,3817,GS1-1-ET-GS6037-16-2018-6878-1-3817,2018,Energy Efficiency - Domestic,VER
2018-10-02T00:00:00Z,3561,GS1-1-ET-GS5324-16-2017-6877-1-3561,2017,Energy Efficiency - Domestic,VER
2018-10-02T00:00:00Z,3744,GS1-1-ET-GS5324-16-2018-6876-1-3744,2018,Energy Efficiency - Domestic,VER
2018-10-02T00:00:00Z,3971,GS1-1-ET-GS5323-16-2018-6875-1-3971,2018,Energy Efficiency - Domestic,VER
2018-10-02T00:00:00Z,5036,GS1-1-ET-GS5323-16-2017-6874-1-5036,2017,Energy Efficiency - Domestic,VER
2018-10-02T00:00:00Z,3730,GS1-1-ET-GS5322-16-2018-6873-1-3730,2018,Energy Efficiency - Domestic,VER
2018-10-02T00:00:00Z,5425,GS1-1-ET-GS5322-16-2017-6872-1-5425,2017,Energy Efficiency - Domestic,VER
2018-10-01T00:00:00Z,709,GS1-1-HN-GS1367-14-2015-6871-1-709,2015,"Small, Low - Impact Hydro",VER
2018-10-01T00:00:00Z,12459,GS1-1-HN-GS1367-14-2016-6870-1-12459,2016,"Small, Low - Impact Hydro",VER
2018-10-01T00:00:00Z,12400,GS1-1-HN-GS1367-14-2017-6869-1-12400,2017,"Small, Low - Impact Hydro",VER
2018-09-26T00:00:00Z,28595,GS1-1-IN-GS2519-4-2017-6868-1-28595,2017,Biogas - Heat,VER
2018-09-26T00:00:00Z,15443,GS1-1-IN-GS2519-4-2018-6867-1-15443,2018,Biogas - Heat,VER
2018-09-26T00:00:00Z,714,GS1-1-ID-GS1295-21-2015-6866-1-714,2015,Other,VER
2018-09-26T00:00:00Z,1286,GS1-1-ID-GS1295-21-2016-6865-1-1286,2016,Other,VER
2018-09-26T00:00:00Z,522,GS1-1-ID-GS1295-21-2017-6864-1-522,2017,Other,VER
2018-09-25T00:00:00Z,958,GS1-1-TG-GS1147-21-2014-6863-1-958,2014,Other,VER
2018-09-25T00:00:00Z,1783,GS1-1-TG-GS1147-21-2015-6862-1-1783,2015,Other,VER
2018-09-24T00:00:00Z,44696,GS1-1-KE-GS824-16-2016-6860-1-44696,2016,Energy Efficiency - Domestic,VER
2018-09-24T00:00:00Z,24542,GS1-1-KE-GS824-16-2017-6859-1-24542,2017,Energy Efficiency - Domestic,VER
2018-09-20T00:00:00Z,287347,GS1-1-MG-GS464-3-2017-6851-1-287347,2017,Solar Thermal - Heat,VER
2018-09-19T00:00:00Z,115743,GS1-1-TR-GS905-12-2015-6850-1-115743,2015,Wind,VER
2018-09-19T00:00:00Z,197438,GS1-1-TR-GS905-12-2016-6849-1-197438,2016,Wind,VER
2018-09-19T00:00:00Z,178378,GS1-1-TR-GS905-12-2017-6848-1-178378,2017,Wind,VER
2018-09-19T00:00:00Z,74759,GS1-1-TR-GS905-12-2018-6847-1-74759,2018,Wind,VER
2018-09-17T00:00:00Z,4059,GS1-1-KE-GS2457-16-2016-6845-1-4059,2016,Energy Efficiency - Domestic,VER
2018-09-17T00:00:00Z,9860,GS1-1-KE-GS2457-16-2017-6844-1-9860,2017,Energy Efficiency - Domestic,VER
2018-09-17T00:00:00Z,2956,GS1-1-IN-GS4707-12-2015-6843-1-2956,2015,Wind,VER
2018-09-17T00:00:00Z,51141,GS1-1-IN-GS4707-12-2016-6842-1-51141,2016,Wind,VER
2018-09-17T00:00:00Z,63532,GS1-1-IN-GS4707-12-2017-6841-1-63532,2017,Wind,VER
2018-09-11T00:00:00Z,500,GS1-1-IN-GS6586-2-2015-6839-1-500,2015,Solar Thermal - Electricity,VER
2018-09-11T00:00:00Z,29829,GS1-1-IN-GS3965-12-2016-6835-1-29829,2016,Wind,VER
2018-09-11T00:00:00Z,41569,GS1-1-IN-GS3965-12-2017-6834-1-41569,2017,Wind,VER
2018-09-11T00:00:00Z,6337,GS1-1-IN-GS3965-12-2018-6833-1-6337,2018,Wind,VER
2018-09-07T00:00:00Z,9,GS1-1-ER-GS4798-16-2016-6829-1-9,2016,Energy Efficiency - Domestic,VER
2018-09-07T00:00:00Z,10000,GS1-1-ER-GS4798-16-2017-6828-1-10000,2017,Energy Efficiency - Domestic,VER
2018-09-07T00:00:00Z,849,GS1-1-ER-GS4798-16-2018-6827-1-849,2018,Energy Efficiency - Domestic,VER
2018-09-06T00:00:00Z,219,GS1-1-UG-GS5195-16-2017-6826-1-219,2017,Energy Efficiency - Domestic,VER
2018-09-06T00:00:00Z,1231,GS1-1-UG-GS5195-16-2018-6825-1-1231,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,414,GS1-1-UG-GS5194-16-2016-6824-1-414,2016,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,5301,GS1-1-UG-GS5194-16-2017-6823-1-5301,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5194-16-2018-6822-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,5608,GS1-1-UG-GS5193-16-2017-6821-1-5608,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5193-16-2018-6820-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,6608,GS1-1-UG-GS5192-16-2017-6819-1-6608,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5192-16-2018-6818-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,8329,GS1-1-UG-GS5191-16-2017-6817-1-8329,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5191-16-2018-6816-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,8329,GS1-1-UG-GS5190-16-2017-6815-1-8329,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5190-16-2018-6814-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,8290,GS1-1-UG-GS5189-16-2017-6813-1-8290,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5189-16-2018-6812-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2164,GS1-1-UG-GS5188-16-2017-6811-1-2164,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5188-16-2018-6810-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2219,GS1-1-UG-GS5187-16-2017-6809-1-2219,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5187-16-2018-6808-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2219,GS1-1-UG-GS5186-16-2017-6807-1-2219,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5186-16-2018-6806-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2219,GS1-1-UG-GS5106-16-2017-6805-1-2219,2017,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,2466,GS1-1-UG-GS5106-16-2018-6804-1-2466,2018,Energy Efficiency - Domestic,VER
2018-09-04T00:00:00Z,6000,GS1-1-CO-GS1074-8-2015-6803-1-6000,2015,"Biomass, or Liquid Biofuel - Heat",VER
2018-09-04T00:00:00Z,6000,GS1-1-CO-GS1074-8-2016-6802-1-6000,2016,"Biomass, or Liquid Biofuel - Heat",VER
2018-09-04T00:00:00Z,3000,GS1-1-BR-GS1042-8-2014-6801-1-3000,2014,"Biomass, or Liquid Biofuel - Heat",VER
2018-09-04T00:00:00Z,3000,GS1-1-BR-GS1042-8-2015-6800-1-3000,2015,"Biomass, or Liquid Biofuel - Heat",VER
2018-09-04T00:00:00Z,3000,GS1-1-BR-GS1042-8-2016-6799-1-3000,2016,"Biomass, or Liquid Biofuel - Heat",VER
2018-09-04T00:00:00Z,3000,GS1-1-BR-GS1042-8-2017-6798-1-3000,2017,"Biomass, or Liquid Biofuel - Heat",VER
2018-09-04T00:00:00Z,26266,GS1-1-TR-GS2682-12-2015-6797-1-26266,2015,Wind,VER
2018-09-04T00:00:00Z,95545,GS1-1-TR-GS2682-12-2016-6796-1-95545,2016,Wind,VER
2018-09-04T00:00:00Z,86088,GS1-1-TR-GS2682-12-2017-6795-1-86088,2017,Wind,VER
2018-09-04T00:00:00Z,23706,GS1-1-TR-GS2682-12-2018-6794-1-23706,2018,Wind,VER
2018-08-24T00:00:00Z,83662,GS1-1-TR-GS1235-12-2015-6792-1-83662,2015,Wind,VER
2018-08-24T00:00:00Z,78643,GS1-1-TR-GS1235-12-2016-6791-1-78643,2016,Wind,VER
2018-08-23T00:00:00Z,109698,GS1-1-KE-GS879-16-2017-6782-1-109698,2017,Energy Efficiency - Domestic,VER
2018-08-23T00:00:00Z,169414,GS1-1-KE-GS769-16-2017-6781-1-169414,2017,Energy Efficiency - Domestic,VER
2018-08-23T00:00:00Z,22878,GS1-1-UG-GS2296-16-2015-6780-1-22878,2015,Energy Efficiency - Domestic,VER
2018-08-23T00:00:00Z,55554,GS1-1-UG-GS2296-16-2016-6779-1-55554,2016,Energy Efficiency - Domestic,VER
2018-08-23T00:00:00Z,28169,GS1-1-UG-GS2296-16-2017-6778-1-28169,2017,Energy Efficiency - Domestic,VER
2018-08-21T00:00:00Z,104237,GS1-1-KH-GS751-4-2017-6777-1-104237,2017,Biogas - Heat,VER
2018-08-21T00:00:00Z,7923,GS1-1-TR-GS1105-14-2016-6776-1-7923,2016,"Small, Low - Impact Hydro",VER
2018-08-21T00:00:00Z,9143,GS1-1-TR-GS1105-14-2017-6775-1-9143,2017,"Small, Low - Impact Hydro",VER
2018-08-20T00:00:00Z,10487,GS1-1-UG-GS4236-4-2015-6774-1-10487,2015,Biogas - Heat,VER
2018-08-20T00:00:00Z,16188,GS1-1-UG-GS4236-4-2016-6773-1-16188,2016,Biogas - Heat,VER
2018-08-20T00:00:00Z,11428,GS1-1-UG-GS4236-4-2017-6772-1-11428,2017,Biogas - Heat,VER
2018-08-16T00:00:00Z,157132,GS1-1-IN-GS3969-12-2016-6771-1-157132,2016,Wind,VER
2018-08-16T00:00:00Z,27115,GS1-1-IN-GS3969-12-2018-6770-1-27115,2018,Wind,VER
2018-08-16T00:00:00Z,189545,GS1-1-IN-GS3969-12-2017-6769-1-189545,2017,Wind,VER
2018-08-15T00:00:00Z,593642,GS1-1-UG-GS447-16-2017-6768-1-593642,2017,Energy Efficiency - Domestic,VER
2018-08-14T00:00:00Z,63295,GS1-1-MW-GS2447-16-2015-6767-1-63295,2015,Energy Efficiency - Domestic,VER
2018-08-14T00:00:00Z,78625,GS1-1-MW-GS2447-16-2016-6766-1-78625,2016,Energy Efficiency - Domestic,VER
2018-08-14T00:00:00Z,15896,GS1-1-MW-GS2447-16-2017-6765-1-15896,2017,Energy Efficiency - Domestic,VER
2018-08-13T00:00:00Z,36096,GS1-1-CN-GS1253-5-2015-6764-1-36096,2015,Biogas - Electricity,VER
2018-08-13T00:00:00Z,50154,GS1-1-CN-GS1253-5-2016-6763-1-50154,2016,Biogas - Electricity,VER
2018-08-13T00:00:00Z,45120,GS1-1-CN-GS1253-5-2017-6762-1-45120,2017,Biogas - Electricity,VER
2018-08-13T00:00:00Z,9400,GS1-1-CN-GS1253-5-2018-6761-1-9400,2018,Biogas - Electricity,VER
2018-08-07T00:00:00Z,5854,GS1-1-MG-GS1334-16-2017-6759-1-5854,2017,Energy Efficiency - Domestic,VER
2018-08-07T00:00:00Z,1572,GS1-1-ZA-GS467-8-2016-6758-1-1572,2016,"Biomass, or Liquid Biofuel - Heat",VER
2018-08-07T00:00:00Z,1024,GS1-1-ZA-GS467-8-2017-6757-1-1024,2017,"Biomass, or Liquid Biofuel - Heat",VER
2018-08-01T00:00:00Z,7781,GS1-1-ER-GS4036-16-2017-6755-1-7781,2017,Energy Efficiency - Domestic,VER
2018-08-01T00:00:00Z,2219,GS1-1-ER-GS4036-16-2018-6754-1-2219,2018,Energy Efficiency - Domestic,VER
2018-07-23T00:00:00Z,90305,GS1-1-IN-GS4557-12-2016-6745-1-90305,2016,Wind,VER
2018-07-23T00:00:00Z,190955,GS1-1-IN-GS4557-12-2017-6744-1-190955,2017,Wind,VER
2018-07-23T00:00:00Z,22693,GS1-1-IN-GS4557-12-2018-6743-1-22693,2018,Wind,VER
2018-07-23T00:00:00Z,237144,GS1-1-CL-GS3976-5-2016-6742-1-237144,2016,Biogas - Electricity,VER
2018-07-23T00:00:00Z,242630,GS1-1-CL-GS3976-5-2017-6741-1-242630,2017,Biogas - Electricity,VER
2018-07-19T00:00:00Z,616,GS1-1-MW-GS5441-16-2016-6740-1-616,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5441-16-2017-6739-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,678,GS1-1-MW-GS5440-16-2016-6738-1-678,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5440-16-2017-6737-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,822,GS1-1-MW-GS5439-16-2016-6736-1-822,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5439-16-2017-6735-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,1260,GS1-1-MW-GS5438-16-2016-6734-1-1260,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5438-16-2017-6733-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,1363,GS1-1-MW-GS5437-16-2016-6732-1-1363,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5437-16-2017-6731-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,664,GS1-1-MW-GS5344-16-2016-6730-1-664,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5344-16-2017-6729-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,698,GS1-1-MW-GS5343-16-2016-6728-1-698,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5343-16-2017-6727-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,828,GS1-1-MW-GS5342-16-2016-6726-1-828,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5342-16-2017-6725-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,1205,GS1-1-MW-GS5341-16-2016-6724-1-1205,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5341-16-2017-6723-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2219,GS1-1-MW-GS5340-16-2016-6722-1-2219,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5340-16-2017-6721-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2226,GS1-1-MW-GS5339-16-2016-6720-1-2226,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5339-16-2017-6719-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,1561,GS1-1-MW-GS5338-16-2016-6718-1-1561,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5338-16-2017-6717-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,1760,GS1-1-MW-GS5337-16-2016-6716-1-1760,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5337-16-2017-6715-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,1712,GS1-1-MW-GS5336-16-2016-6714-1-1712,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5336-16-2017-6713-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2150,GS1-1-MW-GS5335-16-2016-6712-1-2150,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5335-16-2017-6711-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2239,GS1-1-MW-GS5332-16-2016-6710-1-2239,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5332-16-2017-6709-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2369,GS1-1-MW-GS5331-16-2016-6708-1-2369,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5331-16-2017-6707-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2431,GS1-1-MW-GS5330-16-2016-6706-1-2431,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,2500,GS1-1-MW-GS5330-16-2017-6705-1-2500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,267,GS1-1-MW-GS5329-16-2015-6704-1-267,2015,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,7500,GS1-1-MW-GS5329-16-2016-6703-1-7500,2016,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,7500,GS1-1-MW-GS5329-16-2017-6702-1-7500,2017,Energy Efficiency - Domestic,VER
2018-07-19T00:00:00Z,10665,GS1-1-IN-GS5699-1-2016-6701-1-10665,2016,Solar Thermal - Electricity,VER
2018-07-19T00:00:00Z,53260,GS1-1-IN-GS5699-1-2017-6700-1-53260,2017,Solar Thermal - Electricity,VER
2018-07-19T00:00:00Z,14224,GS1-1-IN-GS5699-1-2018-6699-1-14224,2018,Solar Thermal - Electricity,VER
2018-07-19T00:00:00Z,11463,GS1-1-IN-GS716-4-2016-6698-1-11463,2016,Biogas - Heat,VER
2018-07-11T00:00:00Z,2538,GS1-1-UG-GS4271-16-2016-6697-1-2538,2016,Energy Efficiency - Domestic,VER
2018-07-11T00:00:00Z,10000,GS1-1-UG-GS4271-16-2017-6696-1-10000,2017,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,10000,GS1-1-ER-GS5245-16-2017-6694-1-10000,2017,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,849,GS1-1-ER-GS5245-16-2018-6693-1-849,2018,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,9289,GS1-1-ER-GS5244-16-2017-6692-1-9289,2017,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,883,GS1-1-ER-GS5244-16-2018-6691-1-883,2018,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,20,GS1-1-ER-GS4797-16-2016-6690-1-20,2016,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,10000,GS1-1-ER-GS4797-16-2017-6689-1-10000,2017,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,849,GS1-1-ER-GS4797-16-2018-6688-1-849,2018,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,9695,GS1-1-ER-GS4519-16-2017-6687-1-9695,2017,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,876,GS1-1-ER-GS4519-16-2018-6686-1-876,2018,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,66,GS1-1-ER-GS4518-16-2016-6685-1-66,2016,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,10000,GS1-1-ER-GS4518-16-2017-6684-1-10000,2017,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,849,GS1-1-ER-GS4518-16-2018-6683-1-849,2018,Energy Efficiency - Domestic,VER
2018-07-10T00:00:00Z,126,GS1-1-ER-GS4423-16-2016-6682-1-126,2016,Energy Efficiency - Domestic,VER
